q_id,web_id,rrf_score
1628,1713,0.216247248448873
1628,1190,0.21316804036821005
1628,1491,0.21052106053280506
1628,375,0.18930209457626046
1628,1558,0.18638920226192027
1628,339,0.1846216976940306
1628,1522,0.18287651632570315
1629,1567,0.4098360655737705
1629,1700,0.4098360655737705
1629,423,0.4066709635126724
1629,1244,0.4065173536816432
1629,37,0.3041016850744599
1629,1066,0.2982972427297182
1629,29,0.27659075780255826
1629,1588,0.26674175985307663
1629,1043,0.2406385075718534
1629,1898,0.23286135698345864
1629,426,0.2327214968435985
1629,125,0.21082543917234983
1629,921,0.18573334111312254
1629,457,0.18019556137582615
1629,1063,0.1622299583588765
1629,781,0.1541167868875436
1629,163,0.15173479581612745
1629,1025,0.15092470774684938
1629,1071,0.14882085108252327
1629,1674,0.14317207722914685
1630,226,0.4098360655737705
1630,1770,0.4098360655737705
1630,1516,0.3846238883855638
1630,420,0.3739759061692532
1630,396,0.3704418874253089
1630,207,0.3660979580827853
1630,244,0.3495402066627722
1630,976,0.34449287560098885
1630,1902,0.34324632073419
1630,970,0.3403810112563818
1630,973,0.3402453260460697
1630,974,0.34011363157723745
1630,247,0.3347128600585495
1630,968,0.3251884193482623
1630,1177,0.3234635871696281
1630,248,0.3104516671958199
1630,1685,0.306684284031477
1630,1136,0.3053245447434658
1630,249,0.30251621226867537
1630,243,0.3016807577100856
1631,455,0.4098360655737705
1631,759,0.4098360655737705
1631,421,0.40014632218210544
1631,1157,0.357086792691759
1631,1071,0.354670200943
1631,752,0.3202959112618839
1631,454,0.30957908458726263
1631,461,0.2695787874221556
1631,761,0.2596670651674597
1631,15,0.2300693993543847
1631,89,0.19870660946769583
1631,1151,0.18763089440518757
1631,848,0.17632707083342752
1631,141,0.17528616427793176
1631,882,0.16707855408722594
1631,979,0.1653160975820717
1631,247,0.16469938585168342
1631,1909,0.16145893131335207
1631,1287,0.1550834112728052
1631,862,0.14520508467721902
1632,455,0.45907254872915526
1632,1113,0.4393345725652242
1632,16,0.4098360655737705
1632,454,0.3531523154230953
1632,1880,0.3422780972303069
1632,108,0.3380061493911587
1632,1721,0.29974577357640125
1632,368,0.28921874391051744
1632,1098,0.25505957922065914
1632,1125,0.23895398439185717
1632,114,0.23207282753915587
1632,1190,0.2110375352929047
1632,888,0.2098715425311026
1632,1618,0.19747586376169546
1632,292,0.19551009096890254
1632,462,0.18999089697148966
1632,1066,0.1812613394144199
1632,1710,0.1651821484105021
1632,372,0.1646698980555017
1632,1907,0.16117629775679146
1633,116,0.5516921761196508
1633,1900,0.4181502130705989
1633,1915,0.4098360655737705
1633,1917,0.4030959336021678
1633,408,0.36584346124267025
1633,1543,0.3589131007832653
1633,890,0.3139369096613603
1633,112,0.31290333452313945
1633,455,0.2932345654036238
1633,1902,0.2807000783231238
1633,1001,0.2757844908420615
1633,1684,0.25962556748369264
1633,1676,0.24742178714411123
1633,1306,0.2327138934333116
1633,414,0.23188672621185663
1633,1552,0.23077960826106378
1633,1561,0.22200119320676467
1633,1558,0.19795634365447348
1633,1344,0.19658952546646147
1633,115,0.18159455122155216
1634,886,0.6314484453995504
1634,1828,0.4098360655737705
1634,361,0.407371549876667
1634,1488,0.4047624675694698
1634,1833,0.39966749963035847
1634,1837,0.39827541094621777
1634,990,0.3802963104336239
1634,1821,0.3097025051632726
1634,1915,0.30353148904839544
1634,1843,0.2978378351154497
1634,1842,0.297709957877598
1634,1822,0.29451949487707635
1634,1756,0.2915470945981084
1634,1839,0.2882804045457865
1634,1841,0.2881630336537678
1634,1838,0.2880488784026262
1634,1840,0.28793780842854255
1634,953,0.27283317479879177
1634,258,0.2641440525376291
1634,146,0.26384188674518433
1635,1066,0.6343175960359198
1635,1064,0.6148248412903896
1635,1921,0.5475054131323042
1635,1638,0.4098360655737705
1635,1579,0.3957283788060927
1635,1907,0.37739306062652417
1635,865,0.3418791195518565
1635,1243,0.3328772236496641
1635,37,0.3190209956587783
1635,918,0.28080841122203803
1635,312,0.2665394915516364
1635,1587,0.25556142717276126
1635,1277,0.24585562575008776
1635,125,0.24409107840069194
1635,1904,0.23569628866471848
1635,333,0.23350402416094404
1635,1567,0.23005011187885477
1635,1726,0.22961885009792024
1635,1132,0.225282958364243
1635,274,0.21404121305788312
1636,37,0.4098360655737705
1636,1063,0.36342106884647424
1636,1428,0.3487167975839763
1636,1567,0.34420805190914494
1636,670,0.31782840896041714
1636,1202,0.28095719921232015
1636,410,0.26425216871253193
1636,167,0.2593743607132738
1636,886,0.2577541197799731
1636,934,0.22552168896188907
1636,928,0.22129509495967992
1636,1882,0.21894577945268012
1636,1249,0.20987707274614878
1636,1898,0.19571767765728387
1636,426,0.189840338779945
1636,905,0.18854173858973505
1636,1034,0.1843950100939461
1636,1770,0.17856162685503266
1636,903,0.17605468627980048
1636,925,0.17127595249547328
1637,692,0.659649122287942
1637,846,0.48411092833955477
1637,1601,0.4835868237612637
1637,693,0.44707391337691743
1637,1726,0.3965653428628966
1637,1907,0.28628773372533073
1637,321,0.24697560824025763
1637,678,0.23827883276101242
1637,451,0.22257832010459583
1637,390,0.21014304446015605
1637,471,0.19820892989665717
1637,1191,0.1972249569686442
1637,440,0.19142384661398756
1637,677,0.1853767995320077
1637,16,0.18022588336797382
1637,1249,0.17683241086703763
1637,691,0.1657545643841967
1637,44,0.16178348739790524
1637,1534,0.1322841163816839
1637,1277,0.12138249395410194
1638,37,0.524515296982105
1638,1147,0.4098360655737705
1638,886,0.3407613628386701
1638,257,0.33453203605513
1638,1488,0.3211566232051747
1638,479,0.2904370411896088
1638,1732,0.2423071827285375
1638,1428,0.2334973511589309
1638,1584,0.23311684432328747
1638,1517,0.2310433176535192
1638,1157,0.22782274692763851
1638,349,0.21920678075894562
1638,1608,0.2142578005305855
1638,849,0.18935130107222278
1638,1202,0.17747674667473226
1638,410,0.17734505220589994
1638,1313,0.1735593714819256
1638,95,0.17163028703148386
1638,379,0.17099659306586718
1638,1607,0.17036496687223895
1639,1032,0.5845186983634931
1639,1277,0.44091916599133013
1639,1906,0.39866597305497864
1639,419,0.38593183123341723
1639,257,0.36924375367538376
1639,1528,0.342767517492403
1639,369,0.297085919280656
1639,106,0.2601980283257938
1639,1260,0.2574027333047825
1639,1202,0.23059383340406356
1639,410,0.23045397326420342
1639,442,0.20753741925666702
1639,1257,0.20688061607673947
1639,1014,0.16822789436634675
1639,1473,0.1669600916956659
1639,849,0.1638833574355708
1639,326,0.15982649417443678
1639,374,0.15370253687113547
1639,1148,0.1477551849620229
1639,1080,0.14075819531386238
1640,1655,0.7460294269426434
1640,292,0.6839512325947921
1640,718,0.6301691086586845
1640,700,0.49894580352986895
1640,1617,0.46433848841756087
1640,1722,0.4215514687393424
1640,717,0.40595411590209884
1640,86,0.37415877125944197
1640,1555,0.319691277077821
1640,690,0.2887269025480025
1640,339,0.2866946922808131
1640,1428,0.236972720339228
1640,1653,0.21317757540909252
1640,1194,0.2060223348018103
1640,692,0.20110206915476525
1640,1201,0.1825352283128716
1640,37,0.18250210605629508
1640,693,0.1641479776669202
1640,1315,0.1593022390756053
1640,161,0.1468535231134589
1641,116,0.6803481013208242
1641,455,0.4531585915625932
1641,1915,0.4098360655737705
1641,1900,0.368125885267032
1641,1558,0.32298510291062416
1641,1306,0.28888741150645214
1641,1249,0.2594017040209818
1641,675,0.25571449333875274
1641,1543,0.2520929576344445
1641,1064,0.24731074861307484
1641,125,0.19144181066281574
1641,408,0.1707844211759338
1641,115,0.1689497030990486
1641,1617,0.16665908168090232
1641,1750,0.16655018768968824
1641,900,0.1439340695005256
1641,890,0.14174679613908808
1641,1917,0.1398967474458158
1641,1197,0.13636987949465726
1641,112,0.13589620499816432
1642,372,0.4098360655737705
1642,868,0.4098360655737705
1642,1748,0.40094254055508116
1642,1065,0.37512248066015424
1642,1039,0.3268066961107828
1642,1157,0.28846962731143966
1642,1775,0.27031200500377384
1642,20,0.2645554111910172
1642,1567,0.2614415096654682
1642,1185,0.2611075141840597
1642,221,0.24222328574413343
1642,1117,0.23860188955167336
1642,1674,0.2327345641630459
1642,1073,0.23096244336816
1642,358,0.22654968306689266
1642,560,0.22490792629593645
1642,1045,0.22390090960714457
1642,904,0.22144852374463908
1642,618,0.22068125191807553
1642,1863,0.2141125961144961
1643,1900,0.5864482904521402
1643,1902,0.521819509639599
1643,1917,0.5079760042795077
1643,1543,0.49269463514255596
1643,1915,0.4098360655737705
1643,1552,0.402602179085109
1643,890,0.40202421317263404
1643,116,0.385531300247698
1643,408,0.3471068159014584
1643,112,0.3049299459567304
1643,455,0.2886482996387433
1643,1561,0.2884562772282426
1643,1001,0.27815090048414903
1643,1684,0.2653987694576878
1643,114,0.24216752572980896
1643,414,0.23168836876933827
1643,1306,0.2173608572114726
1643,1676,0.21600498141674176
1643,359,0.21497972338911667
1643,1249,0.20870191156400508
1644,1157,0.5386313836821858
1644,471,0.4098360655737705
1644,410,0.4091662277369562
1644,1202,0.409012617905927
1644,1909,0.35316330029987975
1644,1272,0.35045788835366404
1644,612,0.34259853861747114
1644,257,0.3298960297939138
1644,379,0.32912597376918
1644,801,0.32729642051567825
1644,412,0.31818285940805763
1644,1659,0.31232433751009087
1644,1277,0.30252707412176477
1644,1724,0.30061224957701094
1644,259,0.27859507851005605
1644,411,0.26481118966879347
1644,1607,0.24797629631632498
1644,455,0.2466242178672604
1644,421,0.22758476983698855
1644,281,0.21320302323014023
1645,1297,0.7816822829335224
1645,116,0.4766613752798802
1645,1434,0.4098360655737705
1645,1249,0.3574909349127361
1645,478,0.341072745870592
1645,125,0.33282693282546344
1645,1922,0.31871941510839713
1645,1897,0.31856580527736794
1645,1662,0.31268585769255247
1645,1526,0.3061660968318806
1645,1710,0.2999405579147865
1645,1915,0.29652787989013624
1645,124,0.281117659915689
1645,783,0.28017873845153585
1645,108,0.2786367378079002
1645,1924,0.2749847795886341
1645,1750,0.2641538545798626
1645,115,0.2579922043286727
1645,1197,0.21942716742354795
1645,1504,0.21583090321742757
1646,16,0.4098360655737705
1646,379,0.4098360655737705
1646,1249,0.33371559593538797
1646,1246,0.3208406906253381
1646,1579,0.29142836239301995
1646,362,0.2687960632076535
1646,108,0.25414478133204343
1646,374,0.24899626817647658
1646,1915,0.24436233116130784
1646,1128,0.2354507756840604
1646,773,0.22750066500185823
1646,334,0.22576082712856294
1646,1133,0.20601171614463035
1646,1147,0.2047907288410303
1646,636,0.1881071569521715
1646,717,0.17881733842966452
1646,114,0.17783499075953607
1646,1602,0.17361251575344105
1646,419,0.17192342526954565
1646,1721,0.16557792033309213
1647,717,0.4098360655737705
1647,1598,0.4098360655737705
1647,718,0.3754566610410764
1647,1277,0.3637964581298353
1647,116,0.3507853336855367
1647,1907,0.32759035308315965
1647,339,0.30721154424156516
1647,1724,0.29482829464724575
1647,401,0.2937806894794201
1647,16,0.27968880221244846
1647,1655,0.2789905401033592
1647,1884,0.26880376851301885
1647,1043,0.2446390092505916
1647,1740,0.2356479491811986
1647,108,0.21948685997649736
1647,781,0.2149460718949604
1647,47,0.18851600614438702
1647,1516,0.17739106935226823
1647,700,0.16905099849201202
1647,860,0.16337954486270592
1648,692,0.819672131147541
1648,116,0.43797447735875256
1648,888,0.39412647117205285
1648,693,0.37579622891715736
1648,1273,0.3639935332007888
1648,447,0.3559001910625492
1648,1112,0.2902653236972828
1648,1726,0.2709185866202851
1648,678,0.2393421062517533
1648,1277,0.21914580853724352
1648,1921,0.21872804146123717
1648,846,0.21109665570080594
1648,440,0.18253574916606383
1648,1662,0.1586287258947297
1648,16,0.15729986805813473
1648,677,0.14234749307188038
1648,390,0.14007448330548128
1648,1192,0.13708550957738702
1648,1040,0.13329295995383528
1648,109,0.12608210790341096
1649,277,0.4098360655737705
1649,471,0.4098360655737705
1649,1313,0.32527229029265253
1649,768,0.30360980315639163
1649,618,0.27527870875166033
1649,399,0.2745116489933584
1649,29,0.26437771079163896
1649,449,0.23972719126857742
1649,424,0.2350003208833033
1649,757,0.22581530500834757
1649,1202,0.2204116123334743
1649,410,0.22028738873098982
1649,621,0.21964390028570302
1649,1272,0.21507720006185835
1649,21,0.21387395328187822
1649,1428,0.19212333372116952
1649,476,0.19093277630306196
1649,1243,0.18197958669172615
1649,1157,0.17269507795093472
1649,362,0.17082658089478914
1650,1252,0.4495443349635375
1650,1915,0.4098360655737705
1650,1243,0.3634544518728418
1650,1085,0.34570804491328094
1650,1298,0.28794381145564274
1650,1302,0.2732876979141036
1650,430,0.2668941674270983
1650,1300,0.26607542701811254
1650,1567,0.26289516129988
1650,1256,0.26224729321353024
1650,1258,0.26157019325538694
1650,1261,0.2593251821936537
1650,1259,0.2590791009589959
1650,1260,0.25818741962589836
1650,1253,0.25590068062556237
1650,1091,0.23539277301748343
1650,471,0.22716856574764485
1650,1275,0.21671267889565812
1650,16,0.20805503519579466
1650,1249,0.2043122537286976
1651,368,0.7071010360320469
1651,372,0.6353463428261991
1651,363,0.3929900607638876
1651,1098,0.3760987084243175
1651,374,0.3725353890059425
1651,1157,0.2932644668118548
1651,132,0.26142946119035165
1651,1557,0.21900317509837156
1651,135,0.21543113576037545
1651,1570,0.20380571196735361
1651,1721,0.19821960686087592
1651,747,0.17000918636921428
1651,625,0.16276845927147493
1651,108,0.15693480966323692
1651,754,0.15388913981833574
1651,1609,0.14605987719257305
1651,369,0.13397453528729453
1651,1720,0.1331768585120691
1651,1249,0.13115012820063546
1651,672,0.1307017630513422
1652,1207,0.4210468828804631
1652,1025,0.4098360655737705
1652,1633,0.4098360655737705
1652,173,0.3922210169543961
1652,361,0.36275157772730215
1652,1026,0.3176650888185684
1652,1683,0.309635206022604
1652,159,0.3092458088364914
1652,163,0.3018692578282693
1652,172,0.29653695528347734
1652,923,0.29350355479048257
1652,1193,0.285614410170037
1652,1250,0.28549138287961995
1652,935,0.2793954675629672
1652,813,0.27409005043685764
1652,937,0.2695551208939375
1652,929,0.24712270743609324
1652,727,0.24659675635882786
1652,921,0.2238659992112472
1652,166,0.2235949264057275
1653,1157,0.6397140203805641
1653,372,0.4662039001578086
1653,1567,0.4151823123803814
1653,455,0.4098360655737705
1653,454,0.3699873923039649
1653,1880,0.36753688530538176
1653,114,0.30456850560402476
1653,368,0.2800840105062888
1653,1098,0.26640519490661224
1653,1113,0.2497311605901218
1653,108,0.24715479346768532
1653,467,0.23619884301149818
1653,1186,0.22278249332295094
1653,1617,0.22162504623264737
1653,836,0.20472493541027065
1653,458,0.20220238027377094
1653,463,0.20147540275067632
1653,16,0.19816204239708443
1653,1721,0.181804748776077
1653,462,0.181111293326982
1654,471,0.4098360655737705
1654,1570,0.4098360655737705
1654,1313,0.35946015713322044
1654,1517,0.3177905419026334
1654,1609,0.294056780641458
1654,1608,0.29044808522310805
1654,1607,0.2797383293997671
1654,1202,0.24893414491249016
1654,410,0.2487984597021781
1654,1157,0.2361820505520807
1654,1246,0.23121449825382026
1654,801,0.22190175068516832
1654,413,0.21189953007146892
1654,372,0.20973612483940351
1654,621,0.20924450621416366
1654,1272,0.2063085223919709
1654,1909,0.2037500937681784
1654,379,0.1981803836276365
1654,1659,0.19170993072364892
1654,1638,0.19109708083709306
1655,1526,0.5346999440590295
1655,1877,0.4098360655737705
1655,1191,0.3946320151377966
1655,693,0.39358625006475884
1655,375,0.36806774422601346
1655,1907,0.30468918271035134
1655,846,0.29842527152345544
1655,1534,0.2921820745334069
1655,1732,0.288075274151103
1655,390,0.28077786128043053
1655,1899,0.2782595715200331
1655,1601,0.2521481838047582
1655,1726,0.25007390414172653
1655,471,0.24808725398474887
1655,108,0.23882947285565773
1655,125,0.2319591146060129
1655,865,0.23064061428530322
1655,1922,0.22462893343917423
1655,1897,0.22448907329931408
1655,1549,0.2078057597336185
1656,408,0.4098360655737705
1656,1915,0.4098360655737705
1656,890,0.38159447516576184
1656,112,0.38119252864775627
1656,1917,0.37965124950229406
1656,1279,0.2767252317701831
1656,1715,0.27152893128958205
1656,455,0.2692213134406325
1656,1684,0.26765130845935337
1656,1928,0.2551511541341477
1656,1543,0.24445396301357125
1656,1306,0.22405600177542032
1656,1900,0.20894069542286525
1656,1750,0.2038750183233914
1656,116,0.2032740112961226
1656,618,0.1766983418607415
1656,359,0.1627403937675532
1656,1042,0.15902441230660144
1656,419,0.15486529563912815
1656,125,0.15085729531074482
1657,1617,0.6309366735947295
1657,108,0.4098360655737705
1657,455,0.4098360655737705
1657,1618,0.3942639127857471
1657,372,0.3799033782785637
1657,1557,0.3448203536255154
1657,16,0.32851858586019206
1657,1113,0.31486993724437534
1657,454,0.3120270210112165
1657,1125,0.25551736472181735
1657,125,0.24388086973449574
1657,1910,0.23275869007012553
1657,926,0.22889088204314653
1657,726,0.21522992099678
1657,463,0.21156065552637227
1657,1098,0.1993238568617184
1657,132,0.19864202146651355
1657,368,0.19320482925818894
1657,1190,0.1922506644655905
1657,727,0.1876847915786452
1658,868,0.4098360655737705
1658,1157,0.4098360655737705
1658,1748,0.40077561841298565
1658,1249,0.36281792055518963
1658,368,0.34402378990045857
1658,886,0.3302846454426264
1658,1063,0.31703733753233815
1658,891,0.30334339576864916
1658,1700,0.28417108208155806
1658,1537,0.27232740701502534
1658,1607,0.2618524359809205
1658,349,0.2544327213886744
1658,362,0.24288734856403188
1658,1544,0.23943650822731835
1658,277,0.2230991851683731
1658,257,0.201577711908359
1658,1715,0.17601679281394036
1658,885,0.16394652078519242
1658,718,0.16310762576738952
1658,1039,0.16292386920393861
1659,360,0.6647814170826715
1659,357,0.4098360655737705
1659,124,0.3445314571865431
1659,388,0.31589228186319684
1659,1040,0.2933900072238298
1659,1299,0.2803389266376163
1659,219,0.27807761767177736
1659,1771,0.2722030377089765
1659,1752,0.2626443355625713
1659,386,0.24149152380842817
1659,680,0.235551564546398
1659,1105,0.23417013118169586
1659,762,0.22799243975732564
1659,1086,0.22116972029059018
1659,1183,0.21755434416150438
1659,1649,0.2055290517525911
1659,318,0.1948107307111555
1659,370,0.19036412591473584
1659,1763,0.19032423133953608
1659,1733,0.1808311616872855
1660,1915,0.46814186158398535
1660,285,0.4098360655737705
1660,1544,0.4098360655737705
1660,1022,0.380440464747219
1660,1019,0.37110980804636157
1660,16,0.3258515087309706
1660,618,0.2788448574795994
1660,7,0.2758397986386404
1660,868,0.27148505566314496
1660,398,0.26800987786167285
1660,1748,0.2609836357748791
1660,1249,0.25607574710852066
1660,1157,0.2406061053585679
1660,471,0.23358861358549016
1660,1057,0.2134991072073382
1660,368,0.21159558576884166
1660,801,0.20956850427518472
1660,277,0.19480595819864233
1660,15,0.18723202587660462
1660,47,0.18673342928922945
1661,257,0.6632558873030198
1661,259,0.4730913118163433
1661,142,0.4098360655737705
1661,1028,0.37150065506205476
1661,913,0.36906917953870283
1661,136,0.3197478164250134
1661,962,0.3157429132144408
1661,1014,0.3089223322789823
1661,140,0.3078873829151639
1661,179,0.29772931435047084
1661,200,0.2972816073604746
1661,208,0.2956030791826318
1661,960,0.2909250045654189
1661,202,0.28967479042901556
1661,185,0.28022421772455747
1661,961,0.274164322313716
1661,429,0.2684324563204081
1661,1040,0.26503621421606066
1661,34,0.2604580696691807
1661,918,0.2445181194427226
1662,341,0.4245751916913282
1662,16,0.4098360655737705
1662,862,0.4098360655737705
1662,108,0.4085704897528536
1662,721,0.3785547250140889
1662,1934,0.36628337305866404
1662,677,0.34345618644095716
1662,1695,0.31581796047643423
1662,333,0.31423541765268675
1662,1273,0.2886676927081875
1662,447,0.27594197786332136
1662,114,0.27415732260109127
1662,1590,0.2621832349567603
1662,543,0.242306345267394
1662,1015,0.241412959745145
1662,314,0.23422032704437287
1662,257,0.2225133340747913
1662,122,0.21695220340528099
1662,1919,0.21391202217036454
1662,591,0.20262264600349647
1663,167,0.42809319356149206
1663,1578,0.4098360655737705
1663,666,0.4095832676185514
1663,654,0.40528613425631427
1663,663,0.4023477478963881
1663,637,0.3985115470600303
1663,651,0.3961474776447548
1663,653,0.3942208949992902
1663,664,0.3938941626547814
1663,638,0.38836190280694716
1663,643,0.3881991217576245
1663,658,0.37590889378429493
1663,642,0.36984896205197876
1663,656,0.3694645901681482
1663,928,0.36615577503624647
1663,1249,0.36177387530309096
1663,634,0.3592315085780754
1663,657,0.3588001414389673
1663,633,0.35764224640109427
1663,628,0.3421629454953138
1664,1567,0.4098360655737705
1664,1578,0.4098360655737705
1664,583,0.4046766255232924
1664,1579,0.30272085348754174
1664,1408,0.29944193782836204
1664,591,0.2942644862280156
1664,1448,0.26186324040506964
1664,3,0.25189673208251206
1664,1789,0.223158370760975
1664,512,0.22107765382372996
1664,539,0.21678270672018266
1664,1788,0.21466971206768007
1664,1212,0.21398710723008554
1664,1790,0.21337251231693982
1664,1787,0.21035088594917253
1664,1188,0.20895218954507352
1664,1786,0.20385873124139878
1664,1565,0.20115086233925292
1664,507,0.1969437839633737
1664,1467,0.193416413220486
1665,1617,0.7550010029311811
1665,292,0.5014779579670519
1665,1555,0.3205540910391202
1665,1722,0.2989730698218612
1665,717,0.29300281275110024
1665,1655,0.29084384714831846
1665,693,0.28471217149403466
1665,108,0.26221846240418595
1665,700,0.2568558972639481
1665,115,0.2563541870656435
1665,1924,0.21456330475983182
1665,478,0.20596559317296537
1665,718,0.18601897427885453
1665,1766,0.17823970489921115
1665,369,0.16819220443689117
1665,116,0.1669374074478862
1665,1937,0.16077896850441253
1665,98,0.14527690203097593
1665,1870,0.1326620813878413
1665,1874,0.13089876976303352
1666,1567,0.4247327966269482
1666,85,0.4098360655737705
1666,1063,0.3833240085202986
1666,862,0.2825599895125993
1666,1249,0.27896945865085604
1666,119,0.2750362226568682
1666,16,0.27229797195112965
1666,1904,0.23912646398767282
1666,108,0.20481313994156952
1666,677,0.20093569460436367
1666,1802,0.1963555122536441
1666,1804,0.19451111135332638
1666,1801,0.18932645835756595
1666,1799,0.18634489681873537
1666,1277,0.18426728031352643
1666,1119,0.18413940307567478
1666,1798,0.18174143505460827
1666,863,0.1778290414315204
1666,1695,0.15914055936203644
1666,1171,0.1548331446125129
1667,852,0.4098360655737705
1667,1607,0.292066044208501
1667,512,0.27586590500190605
1667,1249,0.2520688196272258
1667,777,0.2517414330245302
1667,362,0.2225220121339266
1667,1063,0.16106003837848534
1667,37,0.14163748822443462
1667,891,0.12662917375074156
1667,1472,0.12063201288400122
1667,1766,0.10927864003637679
1667,374,0.10193343335460439
1667,1826,0.09147389621218341
1667,1380,0.08894932596450314
1667,1157,0.08613330432283453
1667,1863,0.08201439540585813
1667,1723,0.08091723925182003
1667,625,0.07893538048863259
1667,862,0.07401815333447423
1667,257,0.07034687165614797
1668,374,0.8087332151167196
1668,265,0.4098360655737705
1668,341,0.4042338808046391
1668,1344,0.3650259917283613
1668,1118,0.34254335180240697
1668,257,0.3399378138964356
1668,1073,0.3196833847358931
1668,1775,0.2957133942491283
1668,1053,0.29283609957336865
1668,1915,0.26093440935203227
1668,118,0.25102534991107306
1668,692,0.22584421097709417
1668,1934,0.2054742731267579
1668,1700,0.18900091542401337
1668,885,0.1869917117267694
1668,329,0.16543902751818323
1668,1745,0.1654387350919296
1668,718,0.15683805744984378
1668,1921,0.14502490405900587
1668,1076,0.14433849559021925
1669,1070,0.6696620296088516
1669,1713,0.5942934741586346
1669,291,0.4850477862997896
1669,289,0.4098360655737705
1669,865,0.4098360655737705
1669,339,0.39188107215887896
1669,335,0.3870954743247163
1669,1915,0.36202368188726447
1669,1900,0.35966381583238755
1669,864,0.2956464505723152
1669,1204,0.2729241657762323
1669,1321,0.25923808599402776
1669,589,0.25776190157486306
1669,380,0.2575437016341836
1669,1902,0.2443918668096683
1669,1746,0.24427972142100457
1669,1068,0.2377431459363524
1669,890,0.23690055126534426
1669,1160,0.22810325899582498
1669,1516,0.21804000348818575
1670,664,0.41673261729790845
1670,171,0.4098360655737705
1670,667,0.39844791345720887
1670,665,0.3872802107027931
1670,663,0.379967087550522
1670,1197,0.3633510290692023
1670,657,0.2817454710794156
1670,632,0.2657369919783232
1670,1313,0.24724181530124695
1670,653,0.24496847049409054
1670,1541,0.22528507947581183
1670,98,0.21536151119247943
1670,658,0.21419094129044378
1670,633,0.20405666436669162
1670,651,0.19535430338461623
1670,97,0.1931584281295032
1670,1320,0.18354034081427548
1670,1628,0.18115890729368744
1670,794,0.18105900719378734
1670,37,0.1724844781591783
1671,1884,0.4805800893919625
1671,467,0.47923288968902483
1671,16,0.4098360655737705
1671,292,0.4098360655737705
1671,1567,0.3239412345719867
1671,1273,0.31339327997794963
1671,459,0.31278695874932577
1671,447,0.3007960351748166
1671,125,0.2893789794368126
1671,584,0.2736586591166021
1671,465,0.2736380492360305
1671,461,0.24040954318081956
1671,1722,0.21659916809732868
1671,124,0.21461223773091523
1671,673,0.2085035404783064
1671,789,0.20838250503988776
1671,1655,0.20101574614821288
1671,900,0.18565478996119614
1671,43,0.18362733802564626
1671,1738,0.1695187482766494
1672,1607,0.77473438651785
1672,1608,0.6068761154605921
1672,1313,0.43597980893862576
1672,1517,0.4098360655737705
1672,1157,0.3882563318472547
1672,1202,0.33367131415655615
1672,410,0.3283609994712415
1672,37,0.30904652578611946
1672,801,0.2963473819812559
1672,457,0.27925726085954794
1672,1272,0.27799798985450425
1672,1909,0.2749732141374615
1672,379,0.26837487134878774
1672,1659,0.2607074805376703
1672,1638,0.259990986049186
1672,412,0.25859732208977226
1672,612,0.24778576334298807
1672,1724,0.23733286423694905
1672,1063,0.23170850254998024
1672,257,0.2287021788838552
1673,1567,0.4098360655737705
1673,1607,0.4098360655737705
1673,372,0.40636363674211423
1673,1273,0.3950902829345951
1673,447,0.3829029985889842
1673,1157,0.3806200577153602
1673,112,0.35906074303174623
1673,37,0.31573922094275436
1673,1921,0.29554097335020124
1673,687,0.27125501636511745
1673,783,0.26721603751123124
1673,860,0.24090154428306745
1673,1922,0.2294623318242974
1673,1897,0.22932247168443726
1673,688,0.22447055909140762
1673,692,0.194441529420877
1673,1761,0.17299166321059217
1673,16,0.17023994190659444
1673,440,0.16489711209567393
1673,678,0.1535234934899795
1674,455,0.4098360655737705
1674,1915,0.4098360655737705
1674,112,0.38645185451707
1674,1064,0.38552615715735616
1674,1922,0.36741292814131443
1674,1897,0.36725931831028524
1674,761,0.34119041374837206
1674,890,0.3284893536703668
1674,106,0.29676489487723723
1674,1588,0.28954964295202457
1674,1567,0.2503363213090946
1674,863,0.2472961686253479
1674,1894,0.23028217850278065
1674,862,0.2261049691951179
1674,1747,0.22112577360800345
1674,1543,0.2172689903692661
1674,1907,0.20382937962584263
1674,1066,0.19353321549712163
1674,313,0.18841995509458878
1674,1898,0.18402878781810356
1675,1157,0.5530044848328487
1675,368,0.5070866406164733
1675,455,0.4098360655737705
1675,372,0.3891571055520913
1675,17,0.3683599029801567
1675,1113,0.32908880758234693
1675,1186,0.28016784611125994
1675,454,0.26504152638359696
1675,421,0.26028490806705296
1675,1607,0.23253181750211996
1675,1239,0.20798199389548858
1675,15,0.2032216107549576
1675,1102,0.17183496773399878
1675,1001,0.168414144303601
1675,473,0.16377671412381783
1675,1071,0.16082114506183898
1675,19,0.15733919500514387
1675,39,0.1572281250310602
1675,362,0.1460347694862957
1675,1527,0.14592487791250627
1676,1277,0.4098360655737705
1676,1567,0.4098360655737705
1676,1927,0.38069549822772747
1676,1610,0.3042542255130418
1676,125,0.2686061448211117
1676,461,0.26500809908067463
1676,1263,0.25800490828855943
1676,1125,0.2568431374143632
1676,1116,0.2372679664881035
1676,801,0.2293760561412037
1676,1737,0.2259463566250288
1676,781,0.22418690967672314
1676,1137,0.21553782121030812
1676,1906,0.21054196434005326
1676,1775,0.20027704926351586
1676,782,0.19922266995022794
1676,1735,0.19897382244930975
1676,1739,0.19861625809987626
1676,1043,0.19539356741756875
1676,1740,0.19389618589419846
1677,1567,0.49761811038540027
